name,address,lat,lon,note,google_maps_url,feature_id,kg_id,added_by,list_title,list_id,emoji,category,status,source_lists,source_list_ids,tourism_tier,drop_reason
Desolation Sound,"Desolation Sound, qathet Regional District, BC",50.0,-124.875,Warm waters.,https://www.google.com/maps?ftid=0x5487ffb0ede6c68f:0xc4e8eb4bb80d905f,0x5487ffb0ede6c68f:0xc4e8eb4bb80d905f,/m/0b87c1,Zach J.,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,🏙️,neighborhood,visited,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,vibe,
Downtown Camera Ltd,"89 Queen St E, Toronto, ON M5C 1S1",43.653219299999996,-79.37513129999999,,https://www.google.com/maps?ftid=0x89d4cb338559e645:0x162cb1711931f4d7,0x89d4cb338559e645:0x162cb1711931f4d7,/g/1tf881wf,Zach J.,Churono,_Goa88wVSLuG5ntawKc2cw,🏙️,neighborhood,visited,Churono,_Goa88wVSLuG5ntawKc2cw,vibe,
HI Vancouver Downtown,"1114 Burnaby St, Vancouver, BC V6E 1P1",49.279803699999995,-123.13282459999999,,https://www.google.com/maps?ftid=0x5486722cb2387215:0x5859db4f2777c7dd,0x5486722cb2387215:0x5859db4f2777c7dd,/g/1tjl5lqy,Zach J.,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,🏙️,neighborhood,visited,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,vibe,
Kazimierz The Former Jewish District,"30-001 Kraków, Poland",50.0495003,19.9429071,,https://www.google.com/maps?ftid=0x47165b698c310669:0x3844af7c063c3da1,0x47165b698c310669:0x3844af7c063c3da1,/g/11ggjdxxnz,Zach J.,Poland Places,rJiYI8AwTOeCZ372vYFwILDmTQWZ1w,🏙️,neighborhood,visited,Poland Places,rJiYI8AwTOeCZ372vYFwILDmTQWZ1w,vibe,
Luke's Busan,"687-13 Jeonpo-dong, Busanjin District, Busan",35.157189699999996,129.0604981,,https://www.google.com/maps?ftid=0x3568ebe73956eb81:0x9fb67d4904c47198,0x3568ebe73956eb81:0x9fb67d4904c47198,/g/11rzfhyhp7,Zach J.,South Korea Places,eq-jX2C0L9Am26jRVNLfIlkd0WnWLw,🏙️,neighborhood,visited,South Korea Places,eq-jX2C0L9Am26jRVNLfIlkd0WnWLw,vibe,
Mae Kha Canal,"9 Sridonchai Rd, Haiya Sub-district, Mueang Chiang Mai District, Chiang Mai 50100",18.777065699999998,98.9955681,,https://www.google.com/maps?ftid=0x30da3bb458d9dc27:0x2989451c5630692f,0x30da3bb458d9dc27:0x2989451c5630692f,/g/11r0wgcsw4,Zach J.,Thailand Places,8ZLYjtP28NdeHaxAFNWuqLewhbemIw,🏙️,neighborhood,visited,Thailand Places,8ZLYjtP28NdeHaxAFNWuqLewhbemIw,vibe,
Mugeun Dwaeji Kimchi Jjigae,"43 Gaya-daero 784beon-gil, Busanjin District, Busan",35.1555074,129.0574111,,https://www.google.com/maps?ftid=0x3568eb2257f531f3:0xa5e8bc97e9b078c,0x3568eb2257f531f3:0xa5e8bc97e9b078c,/g/11gzs5wvvs,Zach J.,South Korea Places,eq-jX2C0L9Am26jRVNLfIlkd0WnWLw,🏙️,neighborhood,visited,South Korea Places,eq-jX2C0L9Am26jRVNLfIlkd0WnWLw,vibe,
Myeongdong Street,"Myeong-dong, Jung District, Seoul",37.5637699,126.9844765,,https://www.google.com/maps?ftid=0x357ca2f1c7af3d5f:0x50d5593269776722,0x357ca2f1c7af3d5f:0x50d5593269776722,/g/11c5_vv5rv,Zach J.,South Korea Places,eq-jX2C0L9Am26jRVNLfIlkd0WnWLw,🏙️,neighborhood,visited,South Korea Places,eq-jX2C0L9Am26jRVNLfIlkd0WnWLw,vibe,
Namsangol Hanok Village,"28 Toegye-ro 34-gil, Jung District, Seoul",37.559315,126.99447699999999,,https://www.google.com/maps?ftid=0x357ca2fcfa6a299b:0x79c3be57e1edbdfe,0x357ca2fcfa6a299b:0x79c3be57e1edbdfe,/m/043qqp1,Zach J.,South Korea Places,eq-jX2C0L9Am26jRVNLfIlkd0WnWLw,🏙️,neighborhood,visited,South Korea Places,eq-jX2C0L9Am26jRVNLfIlkd0WnWLw,vibe,
Old Town Trainstop,"1031 Front St, Sacramento, CA 95814, United States",38.5829235,-121.5059416,,https://www.google.com/maps?ftid=0x809ad6cce1b26a61:0x37927205b464a1e5,0x809ad6cce1b26a61:0x37927205b464a1e5,/g/1tw_nhm7,Zach J.,California Places,aTaCY8tke-6jFT8XQ0SVYBXQZ4k60Q,🏙️,neighborhood,visited,California Places,aTaCY8tke-6jFT8XQ0SVYBXQZ4k60Q,vibe,
Palmerston - Little Italy,"Toronto, ON, Canada",43.6596414,-79.41891439999999,Street photography.,https://www.google.com/maps?ftid=0x882b34f394e429a9:0x539bbd82af0329ca,0x882b34f394e429a9:0x539bbd82af0329ca,,Zach J.,Toronto Photography,EBdYtSZKT2SzsVOBUpVjfw,🏙️,neighborhood,visited,Toronto Photography,EBdYtSZKT2SzsVOBUpVjfw,vibe,
Prague Jewish Quarter,"U Staré školy, 110 00 Staré Město, Czechia",50.0905184,14.4203456,,https://www.google.com/maps?ftid=0x470b94e9cbbce729:0x44008f074af9a449,0x470b94e9cbbce729:0x44008f074af9a449,/g/11b5qxkgqx,Zach J.,Czech Republic Places,5Sbx3FnNAI1ouog5bO7G95yNPypkiA,🏙️,neighborhood,visited,Czech Republic Places,5Sbx3FnNAI1ouog5bO7G95yNPypkiA,vibe,
Seomyeon Young Street,"동 Jungang-daero 702beon-gil, 부전2 Busanjin District, Busan",35.1554358,129.0612696,,https://www.google.com/maps?ftid=0x3568eb656bb62e77:0x7a14272371a19cb8,0x3568eb656bb62e77:0x7a14272371a19cb8,/g/11gd39hnh0,Zach J.,South Korea Places,eq-jX2C0L9Am26jRVNLfIlkd0WnWLw,🏙️,neighborhood,visited,South Korea Places,eq-jX2C0L9Am26jRVNLfIlkd0WnWLw,vibe,
Suntory Yamazaki Distillery,"5 Chome-2-1 Yamazaki, Shimamoto, Mishima District, Osaka 618-0001, Japan",34.8924574,135.6744508,,https://www.google.com/maps?ftid=0x60010363f5516cf9:0xa1f6b7e0e0166d1d,0x60010363f5516cf9:0xa1f6b7e0e0166d1d,/m/0bq7fs,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,🏙️,neighborhood,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,vibe,
Thani,"Thani, Mueang Sukhothai District, Sukhothai 64000",17.0076429,99.8264435,,https://www.google.com/maps?ftid=0x30de55ce2948fb61:0x40346c5fa8bd370,0x30de55ce2948fb61:0x40346c5fa8bd370,/m/01fl23,Zach J.,Thailand Places,8ZLYjtP28NdeHaxAFNWuqLewhbemIw,🏙️,neighborhood,visited,Thailand Places,8ZLYjtP28NdeHaxAFNWuqLewhbemIw,vibe,
The Distillery Historic District,"55 Mill St, Toronto, ON M5A 3C4, Canada",43.6502455,-79.3591331,"Great for some old timey photos, busy on weekends though.",https://www.google.com/maps?ftid=0x882b36f015f04867:0x8e227962d3af3ca9,0x882b36f015f04867:0x8e227962d3af3ca9,,Zach J.,Toronto Photography,EBdYtSZKT2SzsVOBUpVjfw,🏙️,neighborhood,visited,Toronto Photography,EBdYtSZKT2SzsVOBUpVjfw,vibe,
The Latin Quarter,"22 High St, Galway, H91 VX4E, Ireland",53.270777599999995,-9.054488899999999,,https://www.google.com/maps?ftid=0x485b96fad99fe8f3:0x716e9cf9a53aca61,0x485b96fad99fe8f3:0x716e9cf9a53aca61,/g/11bx1yv3r1,Zach J.,Ireland,PZ1939FGYznLJLfbw23DtttFpkZvgg,🏙️,neighborhood,visited,Ireland,PZ1939FGYznLJLfbw23DtttFpkZvgg,vibe,
Wat Sam Phran,"92 8, Sam Phran, Sam Phran District, Nakhon Pathom 73110",13.7358272,100.2153441,,https://www.google.com/maps?ftid=0x30e2ebb93e0a861b:0x853781baa02919a2,0x30e2ebb93e0a861b:0x853781baa02919a2,/g/11cm3rlcpp,Zach J.,Thailand Places,8ZLYjtP28NdeHaxAFNWuqLewhbemIw,🏙️,neighborhood,visited,Thailand Places,8ZLYjtP28NdeHaxAFNWuqLewhbemIw,vibe,
Zoe in Yellow,"48, QXRR+F4X, 1 Ratvithi Rd, Si Phum, Mueang Chiang Mai District, Chiang Mai 50200",18.790890299999997,98.9904873,,https://www.google.com/maps?ftid=0x30da3a987446bbc5:0x9e3fb1d9821ccd95,0x30da3a987446bbc5:0x9e3fb1d9821ccd95,/g/1tg58jv0,Zach J.,Thailand Places,8ZLYjtP28NdeHaxAFNWuqLewhbemIw,🏙️,neighborhood,visited,Thailand Places,8ZLYjtP28NdeHaxAFNWuqLewhbemIw,vibe,
't Kaaswinkeltje,,52.0113072,4.712623799999999,,https://www.google.com/maps?ftid=0x47c5d402bdf3e397:0xdfe7672004221bac,0x47c5d402bdf3e397:0xdfe7672004221bac,,Zach J.,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,📍,place,visited,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,vibe,
150 North Riverside,,41.8855546,-87.6385241,,https://www.google.com/maps?ftid=0x880e2cc7ed999a0b:0x4fc33263be6edca3,0x880e2cc7ed999a0b:0x4fc33263be6edca3,,Zach J.,Illinois Places,jvmK2Q-VUEhCXxu8GrJbdro33fvGTw,📍,place,visited,Illinois Places,jvmK2Q-VUEhCXxu8GrJbdro33fvGTw,vibe,
172 W Madison St,,41.8821756,-87.63322099999999,Ferris Buller parking lot.,https://www.google.com/maps?ftid=0x880e2cbbd9d02f23:0x53caccf60b9aee0,0x880e2cbbd9d02f23:0x53caccf60b9aee0,,Zach J.,Illinois Places,jvmK2Q-VUEhCXxu8GrJbdro33fvGTw,📍,place,visited,Illinois Places,jvmK2Q-VUEhCXxu8GrJbdro33fvGTw,vibe,
2nd Flamingo,"Japan, 〒155-0031 Tokyo, Setagaya City, Kitazawa, 2 Chome−37−2 パラッツィーナビル １Ｆ",35.6633937,139.6671466,Vintage clothing.,https://www.google.com/maps?ftid=0x6018f375e35e8c8b:0xb4c38988e2fc66ac,0x6018f375e35e8c8b:0xb4c38988e2fc66ac,/g/11g3y4yjwc,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,📍,place,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,vibe,
"36°09'24.6""N 115°25'15.9""W",,36.156841,-115.42108499999999,,"https://www.google.com/maps?q=36.156841,-115.42108499999999",,,Zach J.,Las Vegas & Beyond,s8jsj3Ck0g54qiNSl6LBxHqr130VlA,📍,place,visited,Las Vegas & Beyond,s8jsj3Ck0g54qiNSl6LBxHqr130VlA,vibe,
5-chōme-6-16 Daizawa,,35.6555981,139.6672048,Marisas old place,https://www.google.com/maps?ftid=0x6018f3689e7dcfe3:0xff647b3e9afde35c,0x6018f3689e7dcfe3:0xff647b3e9afde35c,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,📍,place,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,vibe,
"50°37'55.4""N 5°35'55.8""E",,50.632053,5.598839,Abandoned base,"https://www.google.com/maps?q=50.632053,5.598839",,,Zach J.,Belgium Places,XyATa3gcf-ULckrVtuXlIrtbkHutzw,📍,place,visited,Belgium Places,XyATa3gcf-ULckrVtuXlIrtbkHutzw,vibe,
"52°22'03.0""N 4°53'10.6""E",,52.367504999999994,4.886273,,"https://www.google.com/maps?q=52.367504999999994,4.886273",,,Zach J.,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,📍,place,visited,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,vibe,
8. November 1939,,48.150898299999994,11.576645899999999,"Famous place, event.",https://www.google.com/maps?ftid=0x479e75eb98626875:0xe247a24da96da8a4,0x479e75eb98626875:0xe247a24da96da8a4,,Zach J.,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,📍,place,visited,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,vibe,
9 Thomas More St,"9 Thomas More St, London E1W 1WY, UK",51.507707599999996,-0.0681721,IT Crowd,https://www.google.com/maps?ftid=0x48760336f5e77d8d:0x261f075e0ca7aa4f,0x48760336f5e77d8d:0x261f075e0ca7aa4f,/g/11csjnvmlr,Zach J.,London (The British One),Dc1pjbzURxS4lLc15TJmfg,📍,place,visited,London (The British One),Dc1pjbzURxS4lLc15TJmfg,vibe,
Abri de combat FT3 ou PC118,"55100 Fleury-devant-Douaumont, France",49.205504499999996,5.4183825,,https://www.google.com/maps?ftid=0x47eb1e65b346f091:0x8b5708a8fe847162,0x47eb1e65b346f091:0x8b5708a8fe847162,/g/11g9q1ch54,Zach J.,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,📍,place,visited,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,vibe,
Abri de combat PC 119,"55100 Fleury-devant-Douaumont, France",49.203728399999996,5.413849,,https://www.google.com/maps?ftid=0x47eb1e7b52c0cecd:0x338eef9632534ce4,0x47eb1e7b52c0cecd:0x338eef9632534ce4,/g/11fzbl8tpq,Zach J.,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,📍,place,visited,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,vibe,
Ace of Spades,"1417 R St, Sacramento, CA 95811, United States",38.569853699999996,-121.49074019999999,,https://www.google.com/maps?ftid=0x809ad1204717982f:0x2278a589cf2f9070,0x809ad1204717982f:0x2278a589cf2f9070,/m/0k05yfj,Zach J.,California Places,aTaCY8tke-6jFT8XQ0SVYBXQZ4k60Q,📍,place,visited,California Places,aTaCY8tke-6jFT8XQ0SVYBXQZ4k60Q,vibe,
Active AKIBA Golf Club,"Japan, 〒101-0028 Tokyo, Chiyoda City, Kanda Hanaokacho, 1-1 ヨドバシAKIBA9階",35.698971199999995,139.77468299999998,,https://www.google.com/maps?ftid=0x60188ea7d9c490b1:0xc84b1667710404a4,0x60188ea7d9c490b1:0xc84b1667710404a4,/g/1tlw91x3,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,📍,place,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,vibe,
Adega do ribatejo,"R. do Diário de Notícias 23, 1200-283 Lisboa, Portugal",38.711346299999995,-9.144174999999999,Nice place,https://www.google.com/maps?ftid=0xd19347fb8b4aafb:0x124868018fe00875,0xd19347fb8b4aafb:0x124868018fe00875,/g/1tdbb2wq,Zach J.,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,📍,place,visited,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,vibe,
ALBATROSS G,,35.6940914,139.7046513,"Neat tiny bar in the Golden Gai area, very touristy.",https://www.google.com/maps?ftid=0x60188cd971cfa96b:0xa2ed1a57c9d50180,0x60188cd971cfa96b:0xa2ed1a57c9d50180,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,📍,place,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,vibe,
Alentejo,"Alentejo, Portugal",38.2003808,-7.800084999999999,,https://www.google.com/maps?ftid=0xd1b7119e7099da1:0x967a8ef2a673a03f,0xd1b7119e7099da1:0x967a8ef2a673a03f,/g/128dgx6tm,Zach J.,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,📍,place,visited,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,vibe,
Alexanderplatz,,52.521981399999994,13.413305999999999,"Famous place, center of town.",https://www.google.com/maps?ftid=0x47a84e1edb11286f:0x30fc01c366e4166e,0x47a84e1edb11286f:0x30fc01c366e4166e,,Zach J.,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,📍,place,visited,Deutschland Places,_xr3THKc69o0Q1Jj4xw49b6So0Yt2Q,vibe,
Alibi Room,"157 Alexander St #200, Vancouver, BC V6A 1B8",49.2842507,-123.10026889999999,,https://www.google.com/maps?ftid=0x5486717134b59557:0xe75b59253865b201,0x5486717134b59557:0xe75b59253865b201,/g/1v42fh7h,Zach J.,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,📍,place,visited,BC Places,J-HTPTrrRB2hdSQ_jx2gvA,vibe,
Allen's Camera,,40.7248022,-111.8875642,,https://www.google.com/maps?ftid=0x875262678350cb3d:0x3a35fb9fea6844e5,0x875262678350cb3d:0x3a35fb9fea6844e5,,Zach J.,Utah Places,yxf29Fw1SnujpoH_zKcqAA,📍,place,visited,Utah Places,yxf29Fw1SnujpoH_zKcqAA,vibe,
Allwyn's,"404 Queen St W, Toronto, ON M5V 2A6",43.6486841,-79.3972668,Best Jerk chicken sammie,https://www.google.com/maps?ftid=0x882b357b6e9482b3:0xe08926e348436c20,0x882b357b6e9482b3:0xe08926e348436c20,/g/11h0b1rqmn,Zach J.,Churono,_Goa88wVSLuG5ntawKc2cw,📍,place,visited,Churono,_Goa88wVSLuG5ntawKc2cw,vibe,
American Grub,"365 El Camino Real, Tustin, CA 92780, United States",33.7424208,-117.82334549999999,,https://www.google.com/maps?ftid=0x80dcdbddb30b80df:0xc93feb53db416ab3,0x80dcdbddb30b80df:0xc93feb53db416ab3,/g/11cm10yb2b,Zach J.,California Places,aTaCY8tke-6jFT8XQ0SVYBXQZ4k60Q,📍,place,visited,California Places,aTaCY8tke-6jFT8XQ0SVYBXQZ4k60Q,vibe,
Amsterdam Billiards,"110 E 11th St, New York, NY 10003, United States",40.7317088,-73.98994239999999,,https://www.google.com/maps?ftid=0x89c2599950bdd7ed:0xc02c2b5762a102f1,0x89c2599950bdd7ed:0xc02c2b5762a102f1,/g/1vqthq07,Zach J.,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,📍,place,visited,"New York, New York",m7FS_hkzSJJEPgD5o0716tZ4PbE9XQ,vibe,
Amsterdam Falafelshop,"2425 18th St NW, Washington, DC 20009, United States",38.9211653,-77.0419443,,https://www.google.com/maps?ftid=0x89b7b7dbca568117:0xc1bc95cc35ceef75,0x89b7b7dbca568117:0xc1bc95cc35ceef75,/m/052n0_7,Zach J.,Washington DC Places,LcNB3Ku1niTAsy0qH-HKT1v9d_odjw,📍,place,visited,Washington DC Places,LcNB3Ku1niTAsy0qH-HKT1v9d_odjw,vibe,
Amsterdam Forest,,52.3149817,4.832342,,https://www.google.com/maps?ftid=0x47c5e1b1f2eb0961:0x8fb6f82a2bc45ab6,0x47c5e1b1f2eb0961:0x8fb6f82a2bc45ab6,,Zach J.,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,📍,place,visited,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,vibe,
"Amsterdamse Poort, Haarlem",,52.380516199999995,4.6465988,,https://www.google.com/maps?ftid=0x47c5ef663e696523:0x6b7eed60d6568553,0x47c5ef663e696523:0x6b7eed60d6568553,,Zach J.,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,📍,place,visited,Netherlands Places,uUJAjJl3UL4Vb2neQptAbAc1dIoemQ,vibe,
Angel,"Islington High St, London N1 8XX, United Kingdom",51.532249,-0.106029,,https://www.google.com/maps?ftid=0x48761b4332ecac5b:0xd4028cc7ead6e5ce,0x48761b4332ecac5b:0xd4028cc7ead6e5ce,/g/11xgh0nn6,Zach J.,London (The British One),Dc1pjbzURxS4lLc15TJmfg,📍,place,visited,London (The British One),Dc1pjbzURxS4lLc15TJmfg,vibe,
Annex Billiards Club,"507 Bloor St W, Toronto, ON M5S 1Y2",43.665625299999995,-79.4083359,,https://www.google.com/maps?ftid=0x882b3494011ff6c7:0xb6cccf850f7a7182,0x882b3494011ff6c7:0xb6cccf850f7a7182,/g/1tff3nw7,Zach J.,Churono,_Goa88wVSLuG5ntawKc2cw,📍,place,visited,Churono,_Goa88wVSLuG5ntawKc2cw,vibe,
Aphrodite Sunset,"QCF2+RH, Paphos 8015, Cyprus",34.774602,32.4014731,,https://www.google.com/maps?ftid=0x14e707e312d55293:0x6bfa9b40db76be74,0x14e707e312d55293:0x6bfa9b40db76be74,/g/11vkfb2hz4,Zach J.,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,📍,place,visited,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,vibe,
Arc de Triomphe,"Pl. Charles de Gaulle, 75008 Paris, France",48.8737917,2.2950274999999998,,https://www.google.com/maps?ftid=0x47e66fec70fb1d8f:0xd9b5676e112e643d,0x47e66fec70fb1d8f:0xd9b5676e112e643d,/m/0zv_,Zach J.,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,📍,place,visited,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,vibe,
Archaeological Site of Amathous,"Agios Tychon 4532, Cyprus",34.7106491,33.1426173,,https://www.google.com/maps?ftid=0x14e0cbb7b246b7e7:0x198986daa370c5ed,0x14e0cbb7b246b7e7:0x198986daa370c5ed,/m/0k70y4v,Zach J.,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,📍,place,visited,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,vibe,
Archaeological Site of the Tombs of the Kings,"Tombs of the Kings Ave 63, Chlorakas 8015, Cyprus",34.7749405,32.4073084,,https://www.google.com/maps?ftid=0x14e706fc9261fc75:0xdd4fb5099af95a51,0x14e706fc9261fc75:0xdd4fb5099af95a51,/m/06yjt3,Zach J.,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,📍,place,visited,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,vibe,
Arsenalna,"Kyiv, Ukraine, 02000",50.443062399999995,30.5471574,Deep metro station,https://www.google.com/maps?ftid=0x40d4cfae55d6e637:0xae41c78515729aa2,0x40d4cfae55d6e637:0xae41c78515729aa2,/m/0cvmwl,Zach J.,Ukraine Places,rtZlzg3DJ3HuV0pqVKIPqr7kz2er6A,📍,place,visited,Ukraine Places,rtZlzg3DJ3HuV0pqVKIPqr7kz2er6A,vibe,
Artist's Point,"Unnamed Road,, Kayenta, AZ 86033, United States",36.9572831,-110.0592076,,https://www.google.com/maps?ftid=0x87373377c8ed2493:0x2d570cccc62fc09,0x87373377c8ed2493:0x2d570cccc62fc09,/g/11c0xhhrh3,Zach J.,Utah Places,yxf29Fw1SnujpoH_zKcqAA,📍,place,visited,Utah Places,yxf29Fw1SnujpoH_zKcqAA,vibe,
Arts et Métiers,"75003 Paris, France",48.8654739,2.3555131,Cool metro station,https://www.google.com/maps?ftid=0x47e66e1aadfdfd79:0x8afbfa5c75f5910f,0x47e66e1aadfdfd79:0x8afbfa5c75f5910f,/g/11bc63jlc3,Zach J.,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,📍,place,visited,France,1a9PFoaE6QmGPm2JEsIX4DjQqMe7dQ,vibe,
Atatürk Myd.,"59H6+892, Girne Cd, Lefkoşa 9901",35.1782531,33.360904999999995,,https://www.google.com/maps?ftid=0x14de17460def8531:0x61ad3abbfc947377,0x14de17460def8531:0x61ad3abbfc947377,/m/0h988nf,Zach J.,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,📍,place,visited,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,vibe,
Atomic Bomb Dome,,34.395483,132.453592,A-bomb site.,https://www.google.com/maps?ftid=0x355aa20cdb2780a9:0x34e6677ae0c6c096,0x355aa20cdb2780a9:0x34e6677ae0c6c096,,Zach J.,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,📍,place,visited,Japan Places,4MFKvfwkuooLXdFwzLh7bJlLOhg8-A,vibe,
Atomium,,50.8948787,4.3415547,,https://www.google.com/maps?ftid=0x47c3c3ac00000001:0x5293071d68a63709,0x47c3c3ac00000001:0x5293071d68a63709,,Zach J.,Belgium Places,XyATa3gcf-ULckrVtuXlIrtbkHutzw,📍,place,visited,Belgium Places,XyATa3gcf-ULckrVtuXlIrtbkHutzw,vibe,
Aunty Lucy's Burgers,"296 Brunswick Ave, Toronto, ON M5S 1X9",43.6662519,-79.40730959999999,,https://www.google.com/maps?ftid=0x882b35908feffe55:0x8aa6ce2d15f94a08,0x882b35908feffe55:0x8aa6ce2d15f94a08,/g/11fwx1p92r,Zach J.,Churono,_Goa88wVSLuG5ntawKc2cw,📍,place,visited,Churono,_Goa88wVSLuG5ntawKc2cw,vibe,
Austrian National Library,,48.2062609,16.3668953,Stunning library,https://www.google.com/maps?ftid=0x476d0799632723f5:0x57ddf9c606b46f47,0x476d0799632723f5:0x57ddf9c606b46f47,,Zach J.,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,📍,place,visited,Austria-ish Places,JW6_PhOiwD9hqDmWcuJh6u67rjwIwA,vibe,
Autoworld,,50.8393417,4.3934238,,https://www.google.com/maps?ftid=0x47c3c4a615c17ca5:0x9c447024613c091b,0x47c3c4a615c17ca5:0x9c447024613c091b,,Zach J.,Belgium Places,XyATa3gcf-ULckrVtuXlIrtbkHutzw,📍,place,visited,Belgium Places,XyATa3gcf-ULckrVtuXlIrtbkHutzw,vibe,
Aveiro,,40.640505499999996,-8.6537539,,https://www.google.com/maps?ftid=0xd23980ed5b2e78d:0x3042e1cd013c1f07,0xd23980ed5b2e78d:0x3042e1cd013c1f07,,Zach J.,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,📍,place,visited,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,vibe,
Avis Autovermietung - Zürich Letzipark,"Letzipark, Baslerstrasse 52, 8048 Zürich, Switzerland",47.3878073,8.4994753,Rental car,https://www.google.com/maps?ftid=0x47900a3523eacb6b:0x1e88aec06b0f06f6,0x47900a3523eacb6b:0x1e88aec06b0f06f6,/g/1tdfxmrg,Zach J.,Switzerland Places,OvARGjqcJqUpQGyHwNiftD3eqtby6g,📍,place,visited,Switzerland Places,OvARGjqcJqUpQGyHwNiftD3eqtby6g,vibe,
Avo Armenian Food,"Onasagorou, Nicosia 1011, Cyprus",35.1712463,33.3616331,Criminally cheap food.,https://www.google.com/maps?ftid=0x14de175ac207499f:0xd18ed706146fe13a,0x14de175ac207499f:0xd18ed706146fe13a,/g/1hc1qpqm_,Zach J.,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,📍,place,visited,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,vibe,
Ayia Napa,"Ayia Napa, Cyprus",34.988736599999996,34.0002782,,https://www.google.com/maps?ftid=0x14dfc568a7918259:0x96582c199eafaa40,0x14dfc568a7918259:0x96582c199eafaa40,/m/04hdx9,Zach J.,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,📍,place,visited,Cyprus Places,op1yFHMtopjnsWL6BEbTl-cVqS5sDg,vibe,
Azenhas do Mar,,38.8368623,-9.460322,,https://www.google.com/maps?ftid=0xd1edc093cd21ebf:0x2600ebbed3cc9822,0xd1edc093cd21ebf:0x2600ebbed3cc9822,,Zach J.,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,📍,place,visited,Portugal Places,PJetNvIfkAY8zDHfGEEQlDLG4G2qyg,vibe,
